1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
N-9.tsv	1.38217777278346	63.0183166647938	0.797842454208338	0.303404876952467	0.741656365883807	3.1014720755141	0.0224744353298123	12.3047533430723	1.57882908191932	11.6754691538375	0.067423305989437	0	0	0.185414091470952	0.123609394313968	3.28688616698505	1.41027081694572
N-22.tsv	6.01295097132285	64.9306197964847	0.703052728954672	0.00925069380203515	0.360777058279371	3.35800185013876	0	8.22386679000925	0.989824236817761	6.77150786308973	0.0555041628122109	0.0370027752081406	0	0.101757631822387	0.129509713228492	1.85013876040703	6.46623496762257
N-33.tsv	6.96567083941326	60.7633822287075	0.276476461101298	0.161277935642424	1.03678672912987	3.50203517394977	0.0153598033945166	7.33430612088165	2.1350126718378	5.87512479840258	0.0153598033945166	0.0153598033945166	0.0230397050917748	7.50326395822133	0.207357345825973	1.56669994624069	2.60348667537056
N-26.tsv	0.293948495111509	75.0974503163141	0.709310499073423	0.121413508850406	1.18857434979871	0.722090868426097	0.0127803693526743	0.734871237778772	1.118282318359	15.9882420601955	0.0511214774106972	0	0.0383411080580229	0.0255607387053486	0.115023324174069	2.97782605917311	0.80516326921848
N-35.tsv	5.2049363770062	72.5046358462817	0.198222392736108	0.00639427073342285	1.89909840782659	1.35558539548564	0.0127885414668457	2.13568642496323	2.24438902743142	5.23051345993989	0.0383656244005371	0.127885414668457	0.0127885414668457	0.0639427073342285	0	3.97084212545559	4.99392544280325
mADT-34.tsv	1.17811501597444	0.119808306709265	2.42611821086262	2.52595846645367	1.22803514376997	82.4580670926518	0	3.10503194888179	0.309504792332268	0.609025559105431	0	0	4.24321086261981	0.069888178913738	1.15814696485623	0.549121405750799	0.0199680511182109
mADT-43.tsv	0.610163027934026	2.45971970635904	0.600629230622557	0.419487081704643	0.11440556773763	87.6918676708933	0	5.7202783868815	0.438554676327581	0.190675946229383	0	0.00953379731146916	0.0858041758032224	0.0953379731146916	0.190675946229383	1.1440556773763	0.22881113547526
mADT-7.tsv	0.332667997338656	0.142571998859424	0.940975192472198	0.0665335994677312	0.123562399011501	90.086493679308	0	5.64585115483319	0.0570287995437696	0	0	0.104552799163578	0.190095998479232	0	0.522763995817888	1.67284478661724	0.114057599087539
N-49.tsv	0.547291608195341	2.02076901487511	1.5085602020769	0.378894190289082	0.428010103845074	55.367667695762	0	24.080830760595	0.820937412293012	6.29385349424642	0.912152680325568	0.666573112545608	0.0701655907942745	0.0140331181588549	2.35756385068762	3.16446814482178	1.36822902048835
mADT-33.tsv	20.1264718709115	0.784997819450502	3.56519843000436	13.4212821631051	0.632359354557348	41.1578717836895	0	3.90318360226777	0.784997819450502	6.07283035324902	0.0436109899694723	0	0.0109027474923681	2.91103358046228	3.75054513737462	2.07152202354993	0.763192324465765
mADT-8.tsv	8.89144100580271	0.241779497098646	5.53070599613153	4.04376208897485	0.386847195357834	37.8445357833656	0	4.45478723404255	1.5715667311412	2.44801740812379	0.0302224371373308	0.0181334622823985	7.57374274661509	7.64023210831721	0.574226305609284	18.4235976789168	0.326402321083172
N-12.tsv	79.3810143042913	1.23797139141743	0.265279583875163	0.0520156046814044	0.249674902470741	0.691807542262679	0	3.99479843953186	2.01300390117035	1.94538361508453	0.23407022106632	1.851755526658	0	1.3888166449935	0.0884265279583875	4.50455136540962	2.10143042912874
